BELVERNE;191;6
RECANOZ;175;3
LA SUZE SUR SARTHE;187;0
TARTAS;294;0
VAL D ARRY;215;6
SELLIERES;82;1
ASCAIN;317;130
RAUVILLE LA BIGOT;249;45
VAUX EN BEAUJOLAIS;167;1
CLAVANS EN HAUT OISANS;492;16
PRIVEZAC;182;1
BANOGNE RECOUVRANCE;180;9
LES NOES PRES TROYES;78;0
MAISONCELLES EN GATINAIS;144;3
MANSES;153;3
TILLOY ET BELLAY;162;7
LES ECHELLES;160;0
ARS SUR MOSELLE;171;0
LA ROCHENARD;304;1
SY;189;7
SEGOS;184;2
ST GENIEZ D OLT ET D AUBRAC;218;1
FLINES LES MORTAGNE;86;36
OCQUERRE;158;4
SCRIGNAC;112;7
COULX;197;2
CHARNOZ SUR AIN;217;3
BEUREY;135;0
GANTIES;219;2
VENON;509;20
CRIEL SUR MER;210;55
SAUSSAY LA CAMPAGNE;151;3
MEZIERES SOUS LAVARDIN;188;1
FAUX FRESNAY;196;14
MAMIROLLE;201;2
HEUGNES;154;1
CIREY LES MAREILLES;147;0
STE SCOLASSE SUR SARTHE;178;2
BAR;162;3
ILLZACH;165;0
SAJAS;107;2
SAIRES LA VERRERIE;196;2
BLOMBAY;278;49
STE MARGUERITE DE CARROUGES;97;4
PUISIEUX;220;8
ST VITAL;197;2
LABASTIDE SAVES;184;4
GUETHARY;121;16
LES LOGES EN JOSAS;75;0
HINDISHEIM;67;1
BOURSIN;45;7
MURLES;407;3
BAX;197;1
LA CROIX DU PERCHE;188;4
GOGNIES CHAUSSEE;140;49
NOAILLY;163;0
BAY;98;1
ST QUENTIN LES ANGES;261;7
VENOY;136;1
ST BONNET LAVAL;176;1
DESMONTS;137;1
ST YVI;91;10
ST USUGE;187;1
GAUJACQ;234;4
PETITE FORET;108;10
OINVILLE SUR MONTCIENT;128;1
CUINCHY;42;6
LEVIGNAC;173;3
LOISY;343;5
IBOS;213;10
STE LEOCADIE;76;3
BERLENCOURT LE CAUROY;52;1
CHAILLEVOIS;50;2
ELOYES;133;2
FROUVILLE;123;5
BOURNAINVILLE FAVEROLLES;167;0
VERQUIERES;407;7
CHANTEMERLE LES GRIGNAN;231;0
GIOUX;171;1
AINHOA;349;119
CONSOLATION MAISONNETTES;248;6
VAUX EN DIEULET;196;7
NUAILLE SUR BOUTONNE;316;1
VAUFREY;115;14
ST SAVINIEN;413;1
PARIGNY LA ROSE;126;1
AVRILLE;969;82
SERVON SUR VILAINE;242;7
ST NICOLAS D ALIERMONT;263;45
PEIPIN;313;2
ST SULPICE;1231;10
CREPY EN VALOIS;121;3
CHATILLON GUYOTTE;194;1
VERNOUX;178;1
CAUMONT SUR AURE;251;2
LA ROUQUETTE;193;2
GERMIGNEY;359;4
GERGY;148;0
FONTENELLE MONTBY;150;1
ST MARTIN DE VILLEREGLAN;108;1
LA LANDE CHASLES;226;2
CHAUX LES PORT;133;2
VILLEBOIS LES PINS;300;1
BUFFIGNECOURT;166;3
CHASSANT;162;11
CANEJAN;464;2
ANTHIEN;143;3
FROMONT;131;1
FITZ JAMES;108;0
LA CELLE;864;22
SOYANS;225;2
BIOULE;172;7
ROBECOURT;141;1
LES ORMES;309;1
ST PAUL TROIS CHATEAUX;280;0
PIONSAT;149;0
LE CONQUET;19;4
DOIZIEUX;176;1
GROSBOIS LES TICHEY;177;0
CHATEAU THIERRY;129;1
LES ADRETS DE L ESTEREL;355;72
COMBRES;171;8
ANGLARS JUILLAC;185;1
NOTRE DAME DU PARC;141;3
COMBRET;263;9
VESANCY;442;8
SAMOREAU;145;1
LA COTE D ARBROZ;412;30
REZONVILLE VIONVILLE;170;4
AUTHIEUX RATIEVILLE;148;2
MAUBEUGE;70;1
AVRILLY;237;5
MEURSAULT;138;4
GAILLAC;203;12
PESCADOIRES;185;3
PANJAS;219;10
ST VICTOR DE CESSIEU;269;3
BOUFFEMONT;133;5
ST JEAN DE MOIRANS;268;4
RILHAC RANCON;182;0
GENNES SUR SEICHE;257;7
SIVRY SUR MEUSE;210;5
SIEVOZ;416;12
COUME;281;8
BETHELAINVILLE;195;3
VILLIERSFAUX;155;0
DESINGY;279;2
SAMAN;178;6
MEZIN;235;16
MAUVIERES;153;3
LISSAC ET MOURET;161;1
CALMELS ET LE VIALA;244;9
VENDENHEIM;87;4
PULVERSHEIM;241;44
BEHORLEGUY;373;109
ST MAURICE EN TRIEVES;304;2
EPINEUSE;66;2
ST MARTIN BOULOGNE;22;3
ADAMSWILLER;149;2
ASSAINVILLERS;101;6
PUISEUX EN BRAY;118;3
ARTIGAT;196;1
CHAMOY;146;0
SUCY EN BRIE;124;2
LANEUVEVILLE LES LORQUIN;138;4
VAXONCOURT;142;1
VATAN;134;2
ELANCOURT;153;3
BONNY SUR LOIRE;154;2
PUY L EVEQUE;160;0
FOUESNANT;56;2
POURNOY LA CHETIVE;88;2
LE HAMEL;133;1
ST GERMAIN D ANXURE;237;5
MOFFANS ET VACHERESSE;182;1
BRACH;708;137
LOUPMONT;130;3
ALTECKENDORF;94;1
MONHEURT;227;0
CHEIN DESSUS;203;2
CHABOURNAY;37;0
ST FLOVIER;152;4
MONTCOURT;169;4
VAHL EBERSING;210;4
POTELLE;90;0
CLAVILLE;146;0
SALLES SOUS BOIS;223;0
VISCOMTAT;147;0
GENSAC LA PALLUE;276;1
VANCE;195;2
OMMOY;107;0
CORMOST;121;0
LANDEBIA;441;85
BEAUCHAMP;164;2
BOURANTON;111;1
CROSMIERES;199;0
PLOUGOULM;121;29
AYDOILLES;69;1
TARZY;218;29
WAVIGNIES;100;6
VOSBLES VALFIN;163;1
ST MARTIN SUR LA CHAMBRE;709;129
BERFAY;173;2
PELONNE;272;3
BOUFFLERS;72;5
BOURVILLE;179;15
MEVOUILLON;280;1
CLAIROIX;43;1
VEZELIN SUR LOIRE;170;2
ST GERMAIN DE VARREVILLE;96;2
CENSEREY;111;1
ESCLANEDES;228;3
MARGUT;275;1
SENAILLAC LAUZES;188;1
VILLEFRANCHE;175;1
POISEUL LA VILLE ET LAPERRIERE;141;2
SOINDRES;81;1
PALAISEUL;162;3
LOUSSOUS DEBAT;199;4
YZENGREMER;124;9
LA SEAUVE SUR SEMENE;165;1
AMPONVILLE;152;4
LAGARDE SUR LE NE;272;3
FONTENAILLES;144;0
TRAINOU;140;0
ST COME ET MARUEJOLS;412;2
LA VICOMTE SUR RANCE;410;31
COLPO;181;9
BIEVRES;433;4
URCUIT;226;4
ODRATZHEIM;65;1
NERIGNAC;180;2
ST JEAN DE MUZOLS;191;3
CLUCY;120;0
ST MARTIN CURTON;271;2
SAVAS;198;2
BEHENCOURT;87;2
MANDEVILLE EN BESSIN;342;54
BELMONT;1109;14
HARPONVILLE;83;2
MARMANHAC;190;0
LE HOUSSEAU BRETIGNOLLES;206;9
GENNEVILLIERS;118;2
AYSSENES;229;10
PIETRALBA;56;3
GOUX LES USIERS;363;35
ST MARTIN D ONEY;315;9
ST SIMON DE PELLOUAILLE;525;1
SOUDAN;556;7
CHEIX EN RETZ;435;31
BUZY DARMONT;154;4
WILLEMAN;49;2
ESCONNETS;82;5
ST DENIS EN MARGERIDE;203;3
VENDELLES;99;5
BEUXES;216;1
BRANTES;302;9
LEXY;419;114
MORSAN;92;1
DOUARNENEZ;81;23
ST JULIEN LES VILLAS;145;5
DOMMARTIN LE FRANC;77;1
SAUVOY;152;9
CHEVRAINVILLIERS;143;1
BOUJAILLES;305;2
SOUDAT;172;1
HAM;108;2
ESCHAU;214;66
BEAUCENS;175;4
FOUSSIGNAC;250;1
AIGONDIGNE;256;2
LAFARRE;378;4
RION DES LANDES;373;10
SEMOY;143;1
BAILLEUL LES PERNES;24;1
AMBLENY;113;3
UTTENHOFFEN;60;2
HESSENHEIM;265;64
GLANGES;158;2
ST GERMAIN DES BOIS;301;7
CIERP GAUD;92;1
TREMOUILLE;192;0
VILLETTE LES DOLE;194;14
POGGIOLO;87;17
JARMENIL;136;1
CANOUVILLE;86;17
MOUREDE;179;1
CHAMPS;243;4
CHEVALINE;365;2
ST QUENTIN DE CAPLONG;225;1
BARRE;299;16
UR;143;44
CLARAFOND ARCINE;271;3
US;115;1
ARMISSAN;433;95
ARDENGOST;152;1
PIE D OREZZA;32;3
VIRANDEVILLE;273;72
VAL COUESNON;473;55
ST GEORGES BUTTAVENT;227;8
PEYREHORADE;273;36
PFULGRIESHEIM;100;3
MERY ES BOIS;139;0
CHERENCE LE HERON;292;20
VAUX SUR ST URBAIN;128;3
DAIGNY;86;17
UZ;149;32
BOURDON;85;1
SAVIGNY SUR ARDRES;132;1
MONETIER ALLEMONT;331;5
BARRO;221;3
LAHITTE;212;1
SOURCE SEINE;141;1
CHAMPS ROMAIN;187;2
FREMONTIERS;108;3
CUXAC CABARDES;206;6
CORON;276;2
ST MEARD DE GURCON;224;2
BINING;156;2
SOLAIZE;201;1
MAISONCELLES;284;2
VOUILLON;170;0
ESNES;91;1
MEYRANNES;216;0
LISSES;159;2
ST JEAN LA POTERIE;286;9
TREVILLE;167;1
LE MEMONT;336;60
SCEAUX DU GATINAIS;123;0
BARRY;179;2
ROSNY SOUS BOIS;141;1
VERQUIGNEUL;34;2
MONTOULIEU ST BERNARD;193;5
VENTRON;150;4
ST LEON SUR L ISLE;180;2
ORGNAC L AVEN;249;2
ST PAUL DES LANDES;155;1
PONT LES MOULINS;206;1
VAUX LES ST CLAUDE;312;0
MONDAVEZAN;166;1
LISSEY;210;4
JOANNAS;230;4
TARNES;308;1
CROUTTES SUR MARNE;135;3
THIEZAC;152;0
BOISSIERES;664;3
ST SAMSON SUR RANCE;400;42
OUILLY LE TESSON;206;2
RAVIGNY;208;3
CHEVROCHES;144;0
VERRIERES;1469;24
LONGEAULT PLUVAULT;148;1
OGNOLLES;102;3
LA LANDE D AIROU;291;6
PLOUVARA;166;3
CUSSY LES FORGES;146;1
LA PETITE BOISSIERE;316;1
CHOISY LE ROI;124;0
ST HAON LE VIEUX;152;1
SAYAT;161;2
FOUCHERES;249;6
SASSIS;296;83
ST GERMAIN DE LA COUDRE;188;2
LAVAVEIX LES MINES;154;3
CHAMPAUBERT;125;5
LA TOUR DE SCAY;94;0
ST BENOIT SUR LOIRE;161;5
LE CATELET;92;3
MARCY SOUS MARLE;124;2
ST CLEMENT SUR VALSONNE;180;0
POUDIS;195;0
BOMBON;59;0
ST GEORGES DE LA COUEE;153;0
ANNEQUIN;42;3
ARNAUD GUILHEM;192;2
ETAIS LA SAUVIN;143;2
LE THORONET;468;64
MORVAL;37;2
MONCLAR;199;1
COURBILLAC;298;1
CONGIS SUR THEROUANNE;142;1
VANDY;175;4
LONDIGNY;239;0
ZARBELING;63;1
JUVAINCOURT;58;0
TRANGE;161;0
MOUSTEY;584;12
VOSNE ROMANEE;77;2
ESSEGNEY;134;2
ANDREIN;103;3
LEYR;142;0
LE MOULINET SUR SOLIN;125;0
VANNES SUR COSSON;148;2
COLLANDRES QUINCARNON;168;4
LOURY;151;1
GOUSSAINCOURT;138;1
LA VERDIERE;386;18
BOURGS SUR COLAGNE;196;1
FRESNIERES;112;3
MAZOUAU;82;3
CABRIERES;897;61
PANISSIERES;175;0
VENANSAULT;501;4
MIRBEL;61;0
AMBLEON;263;2
FARINCOURT;136;0
DOMVALLIER;38;1
NANTES;385;9
PASSY GRIGNY;140;3
ST MARTIN LE COLONEL;245;2
EPOTHEMONT;158;7
OLMETA DI TUDA;64;7
VERNEUGHEOL;166;4
DRINCHAM;39;11
COIN LES CUVRY;85;1
CAPINGHEM;61;7
CASTELNAU LE LEZ;726;103
VESTRIC ET CANDIAC;749;121
STE EULALIE D OLT;194;4
GEYSSANS;192;3
DEHERIES;82;1
BAILLEUL LE SOC;135;1
LUMBRES;35;3
MALPAS;407;12
SEMPY;44;2
LA CHAPELLE AU RIBOUL;215;6
CHATEAUNEUF SUR ISERE;216;3
VILLY LE PELLOUX;371;16
MEILLAC;327;10
LASSERAN;177;2
FEBVIN PALFART;46;2
PIERREFONDS;116;6
PEONE;320;30
VILLENEUVE;1666;25
COURCELETTE;67;2
LE VAUDIOUX;325;4
DUN LE POELIER;176;1
BOURGON;260;4
FLEURVILLE;182;1
MONTMAHOUX;251;8
ST GERY VERS;162;1
MARSAC SUR L ISLE;212;1
CHAUCENNE;196;2
ST CIERGUES;142;0
MOSSET;219;21
MARINES;119;1
PEZE LE ROBERT;179;0
ST GERMAIN DU PERT;203;12
VENTES ST REMY;142;3
CONNIGIS;70;0
LIGUEUX;224;0
MANAS;235;2
MORSAIN;106;3
ESTRENNES;133;6
QUEBRIAC;315;15
HENU;86;2
DAMMARTIN EN GOELE;78;0
MONTROND LES BAINS;169;2
STE FOY DE LONGAS;198;1
SAULX LES CHAMPLON;160;3
HABOUDANGE;143;3
DUN LE PALESTEL;171;1
CHEVRIERES;471;9
CORPE;467;3
ARTEMARE;254;3
LA ROCHE EN BRENIL;146;0
LESMENILS;139;3
TENEUR;49;4
FRANCILLY SELENCY;95;2
NEGREPELISSE;186;7
GIRONVILLE SUR ESSONNE;80;7
MOLINCHART;65;0
BRANSLES;133;0
BLAGNAC;178;8
GRISY LES PLATRES;115;1
LANCON;317;0
SEGRY;173;1
ST TROPEZ;280;98
ROQUEBRUNE;406;3
GUGNEY AUX AULX;142;0
BARST;227;2
SEBRAZAC;165;3
LECOUSSE;213;15
SADILLAC;104;2
CORPS;375;3
SIEURAC;200;0
LE CERCUEIL;183;1
SAINTIGNY;185;5
VENAREY LES LAUMES;136;2
MAIZIERES LA GRANDE PAROISSE;139;1
DEVILLE;141;5
LIVET SUR AUTHOU;169;3
DULLIN;247;2
OBSONVILLE;140;2
BASCOUS;183;1
TARON SADIRAC VIELLENAVE;197;4
ST GERONS;153;1
TRANS;227;6
LALANDUSSE;184;2
LALLEU;235;3
PARIGNY LES VAUX;123;2
BERNADETS DESSUS;162;0
TOULAUD;208;2
ST LEON SUR VEZERE;88;1
PORT STE FOY ET PONCHAPT;247;5
CHASSAIGNES;213;1
ST MARTIN OSMONVILLE;155;4
LALLEY;330;15
ST DIZIER L EVEQUE;172;7
ARNICOURT;149;2
CHATEAUNEUF LA FORET;162;2
PORTIEUX;160;2
BACHAS;156;1
ST NICOLAS DU TERTRE;213;2
BAZIAN;184;7
ANGERVILLE LA MARTEL;204;40
ANGLEFORT;245;7
SOURANS;163;3
SIEURAS;178;4
ST RAMBERT D ALBON;188;1
LA BOSSE;448;44
CAMPBON;327;12
SAULMORY VILLEFRANCHE;240;19
MONTGERON;130;1
LIRAC;347;15
BEZOUCE;533;10
ST MAURICE LES BROUSSES;175;1
ST OUEN LE BRISOULT;239;6
CASTILLON EN AUGE;242;8
ST JEAN AUX BOIS;269;15
BRAYE EN THIERACHE;149;3
ST ROGATIEN;795;66
OBERGAILBACH;346;110
ARABAUX;193;1
VEZOT;195;10
CHAVOY;383;9
WATTEN;36;7
ALLARMONT;124;4
BUGNY;333;6
GRIVY LOISY;184;10
CAIRON;143;1
COISE;131;3
NAY;520;45
MONTGAUCH;234;1
JOUARRE;123;0
CHAMPGUYON;164;7
LE FRASNOIS;338;3
MALLING;307;50
LA VENDUE MIGNOT;125;1
BETIGNICOURT;81;2
INOR;230;4
BEZANGE LA PETITE;144;4
LES GOURS;263;0
BAREGES;180;6
GROSROUVRE;159;2
BUDOS;325;0
FAVERELLES;142;2
FRESNES EN TARDENOIS;141;1
CROZE;163;2
ST FAUST;225;8
ST GINGOLPH;427;149
LANING;200;11
NOISY LE SEC;121;1
ST AVIT DE SOULEGE;219;1
MENOU;132;2
GEISWASSER;239;95
GRESSWILLER;101;1
ST HILAIRE DE LA NOAILLE;207;1
AUREILLE;421;4
HERMELANGE;149;3
SAN GAVINO DI TENDA;41;7
ST MARTIN DES LANDES;187;0
OBENHEIM;222;68
BILLIO;188;7
SAPOGNE SUR MARCHE;327;61
ARROUEDE;162;4
PARATA;53;4
COISY;43;2
BOISMONT;256;28
ESPIRAT;164;2
CONTILLY;180;1
JOUSSE;204;1
ATTIGNAT;197;1
VAUCIENNES;262;6
BEUREY SUR SAULX;152;5
ST SATURNIN LES AVIGNON;177;2
LESCHERES;472;37
MAS BLANC DES ALPILLES;497;32
LA ROCHE NEUVILLE;224;4
CARSAC AILLAC;198;0
LONGUEVAL;79;0
LOUGRATTE;194;1
PANGES;165;2
ST DIDIER DE FORMANS;168;0
LABOUTARIE;203;8
ST PRIEST D ANDELOT;151;0
LONGEVILLE EN BARROIS;162;5
CHIRAC BELLEVUE;177;0
STE FEYRE LA MONTAGNE;179;2
COURGENT;73;1
ST MARTIN VESUBIE;141;29
NOUANS LES FONTAINES;182;1
EVOSGES;258;1
SERGEAC;175;0
MOUFLAINES;63;1
GUISENIERS;139;1
FONTENAY LE FLEURY;66;2
HAVERNAS;72;2
SAULZOIR;88;4
LA CHAPELLE DE SURIEU;186;1
PARCE;291;1
LA CAPELLE ET MASMOLENE;322;7
BOULT SUR SUIPPE;167;7
SAUZELLES;165;3
MORMES;238;5
MONTAZELS;162;3
VILLE LE MARCLET;78;3
LISORES;239;8
ANTHON;110;1
BOURNAZEL;361;4
LOCQUELTAS;186;12
VESAIGNES SUR MARNE;135;3
MURLIN;152;1
ST JOSSE;36;4
MONT LE VIGNOBLE;151;3
VILLOSSANGES;170;2
BOUXIERES AUX DAMES;111;1
UGLAS;167;0
RENNES SUR LOUE;106;1
ST QUENTIN LA POTERIE;333;4
CESSAC;124;1
ST LEGER DE ROTES;189;4
PETTONCOURT;135;1
DOMBLANS;193;3
ST PRIVAT DE VALLONGUE;228;2
ST PIERRE DE JUILLERS;313;0
ST MARTIN DU VAR;250;8
BEY;227;1
DIEFMATTEN;80;1
LA CHAMPENOISE;143;2
VIESLY;89;3
TREMBLECOURT;73;0
FALAISE;370;7
WINNEZEELE;41;6
HUMIERES;59;4
CROTENAY;281;1
COURDEMANGES;69;2
SUZANNECOURT;126;0
VAUX SUR EURE;85;1
SMERMESNIL;144;0
BERRAC;170;2
LAGRAULET ST NICOLAS;162;1
NAMPCEL;108;3
GERMOND ROUVRE;266;0
VILLEDIEU LES POELES ROUFFIGNY;300;2
BERTIGNOLLES;72;0
FLAMARENS;193;3
LUBY BETMONT;149;4
PROVISEUX ET PLESNOY;145;5
MONTREAL;532;5
OUZOUER SOUS BELLEGARDE;151;1
LEVIGNEN;130;9
CHEVRIER;275;5
REAUX SUR TREFLE;334;1
LE SAULCY;154;2
MONTIGNY SUR CRECY;127;3
FOSSE;534;24
ANGERVILLE BAILLEUL;140;15
ST PAUL EN BORN;697;140
ST SOUPLET SUR PY;149;5
DAMPIERRE EN CROT;137;3
ST BONNET DE FOUR;157;2
LA GUERCHE SUR L AUBOIS;158;1
ST ANDRE EN ROYANS;249;1
LAVAU SUR LOIRE;342;14
ERCEVILLE;141;2
ST MANDE SUR BREDOIRE;279;2
LASSEUBE;242;10
SAUSSIGNAC;241;3
CAVRON ST MARTIN;66;8
LOC BREVALAIRE;75;23
LOCQUIGNOL;99;4
ROANNE;138;0
DOIGNIES;83;4
EINVAUX;140;3
COURVILLE SUR EURE;155;0
COMBRIT;51;4
ST BONNET DE BELLAC;167;1
PALEY;123;1
BEHREN LES FORBACH;290;42
REINHARDSMUNSTER;145;2
MARBACHE;151;4
CHASNAY;164;4
JUBLAINS;200;0
UCKANGE;218;3
ST FELIU D AMONT;142;5
LIMOGES;179;0
ALBERTACCE;57;4
BEZ ET ESPARON;273;5
TOULOUZETTE;221;11
FONTENOTTE;199;5
MINERVE;224;6
AMANCE;448;10
GEMIGNY;158;1
CHAILLY EN BRIE;130;0
LA ROCHE CLERMAULT;213;2
ERNEE;261;1
LEAUPARTIE;142;2
ITANCOURT;97;4
CASTELNAU VALENCE;339;4
MONTCLAR LAURAGAIS;199;1
PERON;339;18
PEUMERIT;54;5
ST DIDIER;1028;16
VILLENEUVE LECUSSAN;182;6
CIVRY EN MONTAGNE;158;1
SAUSSY;158;2
ST THURIAL;235;6
BAILLY AUX FORGES;158;4
ST CRICQ;175;0
LE MONTELLIER;180;1
DIEUE SUR MEUSE;146;2
COURGEON;195;1
ROUFFY;75;0
MARLERS;104;3
MONTIGNAC;397;3
MOROSAGLIA;39;0
CHAMONIX MONT BLANC;313;127
ORTALE;17;1
MONTUREUX ET PRANTIGNY;163;4
CHATEAUNEUF DE BORDETTE;246;2
LES AUTELS VILLEVILLON;170;2
SAMER;11;0
CHOMELIX;195;2
BUSSY ST MARTIN;136;5
QUERENAING;68;0
MATTON ET CLEMENCY;306;90
BEAUMONT LES AUTELS;149;2
SAMES;261;25
ST ALGIS;128;4
ST ANDRE FARIVILLERS;101;1
RAULHAC;162;1
ST THURIAU;153;9
GUYANS VENNES;247;2
ERNES;221;1
CORRE;76;3
ALLANCHE;177;4
NEUVILLE LES THIS;157;4
AYNAC;178;2
MANCY;90;1
LISSE EN CHAMPAGNE;178;6
BECOURT;38;2
ST AVRE;619;72
AMANCY;358;1
FRANCHEVELLE;159;2
LABRUYERE;196;3
OIGNY EN VALOIS;126;9
ST ALBAIN;177;1
SAUMUR;222;2
SALMIECH;222;5
LIAS D ARMAGNAC;203;4
VIC SUR CERE;158;1
LA GORGUE;101;22
CHATEAU GUIBERT;456;14
SOURDON;114;3
LUNEAU;136;0
COURBEVOIE;40;0
CHATENAY MACHERON;146;1
CAIXON;166;0
LA VEZE;202;1
NOULENS;170;4
MOISSAC;216;7
SCHIRRHEIN;38;0
VILLOTTE SUR AIRE;143;6
ALIXAN;233;1
ST AMAND;212;1
ECHENANS;93;4
HALLOVILLE;130;6
CHARAVINES;218;7
EVEUX;160;0
GRAVERON SEMERVILLE;162;3
GENNETON;265;1
L ECAILLE;160;2
FRESNE LEGUILLON;77;5
ST BARTHELEMY GROZON;211;2
ROQUETOIRE;46;2
ECLANS NENON;169;1
ST AUBIN LE CAUF;216;18
BRANSCOURT;152;1
ONDRES;383;144
PRATS DE MOLLO LA PRESTE;137;50
LAGUIAN MAZOUS;167;1
BEVONS;306;3
FRESSIN;55;0
LAMONTJOIE;191;2
BESAYES;243;4
CROPUS;169;1
LA ROCHE POSAY;168;1
PROVENCHERES ET COLROY;136;6
SASSETOT LE MAUCONDUIT;217;41
GARGILESSE DAMPIERRE;146;1
VILLIERS SUR SUIZE;154;3
DOUDELAINVILLE;94;0
GOUTEVERNISSE;151;2
BAREMBACH;114;4
VAUDRECOURT;157;1
CATILLON SUR SAMBRE;95;4
MOISSAT;133;1
MARVAUX VIEUX;138;1
LA ROCHE GUYON;166;5
FOS SUR MER;623;170
VILLE SUR ILLON;164;2
CUSSAC SUR LOIRE;190;0
BAUME LES MESSIEURS;238;2
ST BONNET DE SALENDRINQUE;277;1
POULAINVILLE;89;4
ST AMANS;356;8
ST PRIVAT DE CHAMPCLOS;241;1
REMOIVILLE;290;8
AUTRUCHE;174;0
MALLEFOUGASSE AUGES;367;27
LE FOUILLOUX;288;1
LANESTER;128;7
WETTOLSHEIM;147;2
JONCHERES;277;0
CHAMPAGNAT LE JEUNE;153;4
ST PIERRE LES ETIEUX;144;1
MACONCOURT;140;1
LA GRAVELLE;256;2
VASSEL;91;1
BUGNICOURT;77;1
LEMPIRE;67;2
VALCANVILLE;119;13
CHALANDRY;122;5
ST ETIENNE SUR CHALARONNE;173;0
GACOGNE;136;0
AVRECHY;117;1
BOITRON;329;2
JOURSAC;192;0
CRUZY;320;4
JONCHEREY;138;2
BEAULIEU SUR LOIRE;134;2
LA CROPTE;185;2
L ORBRIE;344;1
NEUVY LE BARROIS;136;1
WOINCOURT;114;17
NOTRE DAME DES LANDES;352;9
BECQUIGNY;189;8
DAMBLAINVILLE;171;3
QUINTAL;318;7
VILLARGONDRAN;566;23
LAPLUME;192;0
STE PEXINE;415;2
ST HILAIRE DES LOGES;332;0
SERMOISE SUR LOIRE;136;0
GRANDRIF;169;1
MONDEVILLE;376;4
ANTILLY;336;6
ESCHES;103;2
DADONVILLE;143;2
ST HILAIRE SUR HELPE;92;2
RIVES DERVOISES;183;11
HEM;21;4
HILLION;225;8
HEUCOURT CROQUOISON;75;3
CHANAC LES MINES;166;2
BAGNOT;147;0
ST SAUVEUR EN RUE;193;4
MAUCOMBLE;159;7
LES GROSEILLERS;245;0
NONAC;243;3
ZAESSINGUE;177;18
NAIVES EN BLOIS;137;3
PONSAMPERE;186;4
BAGUER PICAN;529;45
ST FERREOL D AUROURE;148;1
WISSANT;38;20
FRAQUELFING;66;1
VILLERS POL;93;2
COUFFOULENS;189;10
HOUILLES;120;4
GRANDRIS;156;2
VIUZ EN SALLAZ;499;79
TREIZE SEPTIERS;403;19
COINCOURT;148;3
ST UTIN;147;3
ST JEAN DE DAYE;221;12
EPOISSES;135;2
ST RIQUIER;86;2
ST CHRISTOPHE DE VALAINS;338;6
CHICHEE;135;0
ST PATERNE LE CHEVAIN;190;9
VALENCE EN BRIE;133;5
ST APOLLINAIRE DE RIAS;199;0
VIROFLAY;124;3
ST CLAUDE DE DIRAY;126;2
ST GENIES;192;1
SALLES ADOUR;152;7
CLENLEU;57;6
TOURY LURCY;159;4
ESBLY;84;0
LE MESNIL AMEY;269;1
LE PLESSIS PLACY;125;2
GALAN;177;1
COARRAZE;237;3
PONT SUR SAMBRE;170;40
PONTS SUR SEULLES;242;6
VILLARODIN BOURGET;659;154
VIEUX BERQUIN;46;6
VAL MARAVEL;266;0
CUINCY;69;1
ST GENIEZ;338;13
STATTMATTEN;108;38
LES RESSUINTES;176;7
PAREY ST CESAIRE;131;1
MAGALAS;347;4
COURS;601;2
BIETLENHEIM;88;1
BONS EN CHABLAIS;355;6
SEGUR;209;0
PLOMODIERN;106;39
SEGUS;224;4
MAILHOC;206;4
MAISON FEYNE;166;0
COOLUS;170;4
EYGUIERES;441;6
CHATEAUPONSAC;164;0
COINCHES;72;2
BAR SUR AUBE;140;1
SAMPIGNY LES MARANGES;85;0
LABASTIDE CASTEL AMOUROUX;211;2
PUZIEUX;301;5
LA FERTE ALAIS;128;0
AYGUEMORTE LES GRAVES;153;0
GENEBRIERES;175;4
CHICHEY;121;3
PAUDY;166;3
VALLE D ALESANI;42;5
ST LEGER SOUS LA BUSSIERE;151;1
CASTELNAU DURBAN;328;44
SEGALAS;359;5
MAZAN;329;8
CERNAY L EGLISE;257;30
ESSISES;138;5
ST HILAIRE LE CHATEAU;164;2
CHAZELLES;536;3
FAILLY;190;4
GEOVREISSET;131;4
BAGERT;203;0
EBBLINGHEM;52;6
BONNETAN;339;3
MONTAGUT;189;5
SCHALKENDORF;118;1
FORMENTIN;245;1
MONTIGNY EN GOHELLE;62;1
BELGEARD;228;4
CHAMPAGNIER;352;2
BULSON;228;16
BESSE ET ST ANASTAISE;157;3
MONCEAU SUR OISE;99;4
TOGES;156;2
CLERMONT EN ARGONNE;175;1
TREVERAY;150;6
CUIGY EN BRAY;102;3
BREUILLET;992;170
LE MENOUX;138;0
LA BATIE NEUVE;388;7
FEINS EN GATINAIS;113;2
MARQUETTE LEZ LILLE;61;7
SEBECOURT;164;5
ST ETIENNE LES REMIREMONT;167;8
CHAMEYRAT;163;0
CHAMPNETERY;164;1
FICHEUX;53;0
EBERSMUNSTER;172;7
BAY SUR AUBE;163;2
MUNEVILLE SUR MER;524;74
AUBREVILLE;182;6
VERGIES;106;0
JANDUN;192;4
GIVRAUVAL;156;6
COIRAC;289;0
POMMERA;75;4
ST LAUNEUC;249;9
ROSSELANGE;210;5
BIARRITZ;150;31
COTEAUX DU BLANZACAIS;255;4
NANTEUIL SUR AISNE;156;2
SERRE LES SAPINS;184;1
CHARMONT SOUS BARBUISE;147;3
MORTCERF;111;3
FOURNET BLANCHEROCHE;385;131
ST ANDRE LE PUY;184;0
GLANDAGE;338;13
MALAIN;140;0
MONCLEY;186;1
SALINELLES;422;1
ROMILLY SUR ANDELLE;158;3
